V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
Apple_Granny_Smith,0.147058824,0.168803419,0.173160173,0.007843137,0.4,0.571428571,0.001764706,0.002783545,0.003921569
Apple_Granny_Smith,0.143939394,0.166666667,0.173160173,0.007843137,0.400990099,0.581560284,0.001707036,0.002752787,0.003921569
Apple_Granny_Smith,0.146464646,0.16875,0.174129353,0.007843137,0.403225806,0.58531746,0.001691657,0.002752787,0.003921569
Apple_Granny_Smith,0.14516129,0.166666667,0.173160173,0.007843137,0.402173913,0.581395349,0.001676278,0.002752787,0.003921569
Apple_Granny_Smith,0.143678161,0.16875,0.173913043,0.007843137,0.406862745,0.583333333,0.001645521,0.002729719,0.003921569
Apple_Granny_Smith,0.14516129,0.169047619,0.174603175,0.007905138,0.410184385,0.604316547,0.001522491,0.002691273,0.003921569
Apple_Granny_Smith,0.143678161,0.168803419,0.174603175,0.007874016,0.411279959,0.6,0.001522491,0.002675894,0.003921569
Apple_Granny_Smith,0.141666667,0.169117647,0.174702381,0.007905138,0.417910448,0.612962091,0.00153787,0.002599,0.003921569
Apple_Granny_Smith,0.138888889,0.169444444,0.175438596,0.011764706,0.428571429,0.620500881,0.001630142,0.00248366,0.003921569
Apple_Granny_Smith,0.141666667,0.170454545,0.175438596,0.011811024,0.436708861,0.627056277,0.001707036,0.002445213,0.003921569
Apple_Granny_Smith,0.152173913,0.166666667,0.171111111,0.019607843,0.411111111,0.557971014,0.001845444,0.002706651,0.00390619
Apple_Granny_Smith,0.150793651,0.169444444,0.175324675,0.015686275,0.444444444,0.602836879,0.001768551,0.002429835,0.00390619
Apple_Granny_Smith,0.147058824,0.168859649,0.174603175,0.019607843,0.445783133,0.58778626,0.001814687,0.002445213,0.00390619
Apple_Granny_Smith,0.152777778,0.168803419,0.17370892,0.019607843,0.445783133,0.580152672,0.001830065,0.002491349,0.003890811
Apple_Granny_Smith,0.154320988,0.168803419,0.173913043,0.019607843,0.445086705,0.580882353,0.001845444,0.002491349,0.003890811
Apple_Granny_Smith,0.15625,0.16875,0.173160173,0.019607843,0.44333004,0.567375887,0.001922338,0.002537486,0.003890811
Apple_Granny_Smith,0.15625,0.16875,0.172995781,0.01984127,0.44,0.560852011,0.001937716,0.002552864,0.003890811
Apple_Granny_Smith,0.15625,0.166666667,0.171232877,0.01984127,0.436781609,0.553333333,0.001953095,0.002552864,0.003890811
Apple_Granny_Smith,0.158333333,0.166666667,0.171957672,0.02,0.43697004,0.543624161,0.001983852,0.002599,0.003890811
Apple_Granny_Smith,0.15530303,0.166666667,0.171111111,0.023529412,0.427083333,0.535714286,0.001983852,0.002645136,0.003890811
Apple_Granny_Smith,0.158119658,0.166666667,0.171111111,0.023529412,0.426229508,0.54109589,0.001968474,0.002660515,0.003890811
Apple_Granny_Smith,0.158008658,0.166666667,0.171111111,0.023529412,0.423913043,0.538461538,0.001968474,0.002675894,0.003890811
Apple_Granny_Smith,0.154166667,0.166666667,0.170682731,0.019762846,0.415789474,0.549019608,0.001968474,0.002691273,0.003890811
Apple_Granny_Smith,0.144444444,0.166666667,0.173160173,0.011764706,0.41954023,0.576923077,0.001676278,0.002491349,0.003921569
Apple_Granny_Smith,0.141666667,0.166666667,0.172995781,0.007843137,0.408965344,0.582625813,0.001722414,0.002506728,0.003921569
Apple_Granny_Smith,0.142857143,0.166666667,0.172995781,0.007843137,0.41011236,0.586004849,0.001722414,0.002522107,0.003921569
Apple_Granny_Smith,0.144444444,0.166666667,0.172995781,0.007843137,0.406593407,0.584955841,0.001737793,0.002522107,0.003921569
Apple_Granny_Smith,0.116666667,0.166666667,0.171232877,0.003921569,0.367346939,0.560070922,0.001614764,0.002829681,0.003921569
Apple_Granny_Smith,0.144444444,0.166666667,0.173160173,0.007843137,0.407508052,0.588709677,0.001737793,0.002537486,0.003921569
Apple_Granny_Smith,0.142156863,0.166666667,0.173160173,0.007843137,0.401791182,0.587837838,0.001768551,0.002568243,0.003921569
Apple_Granny_Smith,0.142156863,0.166666667,0.173160173,0.007843137,0.4,0.581886024,0.001768551,0.002599,0.003921569
Apple_Granny_Smith,0.142857143,0.166666667,0.173160173,0.007843137,0.4,0.583333333,0.001768551,0.002599,0.003921569
Apple_Granny_Smith,0.135802469,0.166666667,0.172995781,0.007843137,0.401069519,0.587412587,0.001783929,0.002614379,0.003921569
Apple_Granny_Smith,0.143678161,0.166666667,0.173160173,0.007843137,0.397849462,0.581560284,0.001814687,0.002645136,0.003921569
Apple_Granny_Smith,0.125,0.166666667,0.171232877,0.007843137,0.377943615,0.581632653,0.001507113,0.002768166,0.003921569
Apple_Granny_Smith,0.150406504,0.166666667,0.17370892,0.007843137,0.398875517,0.586466165,0.001860823,0.002683583,0.003921569
Apple_Granny_Smith,0.148148148,0.166666667,0.173160173,0.007843137,0.395721925,0.579310345,0.001876201,0.002691273,0.003921569
Apple_Granny_Smith,0.121794872,0.166666667,0.171232877,0.007843137,0.37755102,0.583333333,0.001507113,0.002768166,0.003921569
Apple_Granny_Smith,0.146464646,0.166666667,0.172995781,0.007843137,0.393350525,0.5625,0.001922338,0.002768166,0.003921569
Apple_Granny_Smith,0.146464646,0.166666667,0.173160173,0.007843137,0.393063584,0.56,0.001922338,0.002752787,0.003921569
Apple_Granny_Smith,0.146464646,0.166666667,0.174509804,0.007843137,0.394935897,0.563758389,0.001922338,0.002768166,0.003921569
Apple_Granny_Smith,0.147058824,0.166666667,0.173913043,0.007843137,0.403141361,0.566666667,0.00189158,0.002737409,0.003921569
Apple_Granny_Smith,0.152777778,0.166666667,0.172995781,0.011857708,0.42535086,0.580645161,0.001768551,0.002645136,0.00390619
Apple_Granny_Smith,0.154320988,0.16875,0.173160173,0.015686275,0.426966292,0.583333333,0.001768551,0.002645136,0.00390619
Apple_Granny_Smith,0.161458333,0.16875,0.173160173,0.028953665,0.444444444,0.596238192,0.001691657,0.002583622,0.003844675
Apple_Granny_Smith,0.142034314,0.166666667,0.171232877,0.008,0.402439024,0.614035088,0.001399462,0.002599,0.00390619
Apple_Granny_Smith,0.159090909,0.168803419,0.173160173,0.023715415,0.453520142,0.6,0.001768551,0.002445213,0.003875433
Apple_Granny_Smith,0.158730159,0.168859649,0.17370892,0.024464908,0.455621302,0.595238095,0.001768551,0.002445213,0.003875433
Apple_Granny_Smith,0.161458333,0.169117647,0.174129353,0.051932737,0.463687151,0.6,0.001722414,0.002414456,0.003414072
Apple_Granny_Smith,0.159090909,0.168803419,0.173160173,0.035294118,0.459927007,0.590551181,0.001707036,0.002460592,0.003829296
Apple_Granny_Smith,0.151960784,0.166666667,0.171794872,0.020577169,0.42,0.626373626,0.00141484,0.002491349,0.003875433
Apple_Granny_Smith,0.159090909,0.168803419,0.173160173,0.034669569,0.461538462,0.59375,0.001707036,0.002460592,0.003813918
Apple_Granny_Smith,0.158914729,0.16875,0.172995781,0.035294118,0.458563536,0.592105263,0.001691657,0.002460592,0.003787005
Apple_Granny_Smith,0.159090909,0.16875,0.173160173,0.023715415,0.448683299,0.60131823,0.0016609,0.002491349,0.003875433
Apple_Granny_Smith,0.158333333,0.166666667,0.172995781,0.025696283,0.449704142,0.6,0.0016609,0.002491349,0.003875433
Apple_Granny_Smith,0.157894737,0.166666667,0.172995781,0.034237013,0.459770115,0.611972465,0.001614764,0.002460592,0.003798539
Apple_Granny_Smith,0.154320988,0.166666667,0.173160173,0.019685039,0.456021978,0.60914787,0.001645521,0.002491349,0.003890811
Apple_Granny_Smith,0.159090909,0.168803419,0.173160173,0.043271682,0.464285714,0.612903226,0.001584006,0.002445213,0.003602461
Apple_Granny_Smith,0.15625,0.16875,0.172995781,0.028405316,0.464088398,0.607142857,0.001599385,0.002475971,0.003860054
Apple_Granny_Smith,0.154320988,0.16875,0.172995781,0.031372549,0.461538462,0.601769912,0.001599385,0.002475971,0.003844675
Apple_Granny_Smith,0.152173913,0.166666667,0.172839506,0.019762846,0.460858586,0.598484848,0.001614764,0.002506728,0.003875433
Apple_Granny_Smith,0.15558022,0.166666667,0.172995781,0.019920319,0.461538462,0.6,0.001599385,0.002491349,0.003890811
Apple_Granny_Smith,0.154320988,0.16875,0.172995781,0.019607843,0.459543394,0.598290598,0.001630142,0.002506728,0.003890811
Apple_Granny_Smith,0.153594771,0.16875,0.172995781,0.019607843,0.458333333,0.59375,0.001630142,0.002522107,0.003890811
Apple_Granny_Smith,0.154320988,0.16875,0.172995781,0.019685039,0.457627119,0.597014925,0.001630142,0.002522107,0.003890811
Apple_Granny_Smith,0.152777778,0.168803419,0.172995781,0.019607843,0.451612903,0.6,0.001676278,0.002552864,0.003890811
Apple_Granny_Smith,0.151960784,0.16875,0.172995781,0.019607843,0.449438202,0.594039446,0.001707036,0.002568243,0.003890811
Apple_Granny_Smith,0.151960784,0.168803419,0.172995781,0.019607843,0.447513812,0.597879369,0.001707036,0.002568243,0.003890811
Apple_Granny_Smith,0.153508772,0.16875,0.172995781,0.015686275,0.440234482,0.589789707,0.001737793,0.002599,0.00390619
Apple_Granny_Smith,0.160130719,0.16875,0.172995781,0.02745098,0.44198895,0.58778626,0.001753172,0.002552864,0.003860054
Apple_Granny_Smith,0.158536585,0.166666667,0.172995781,0.024145161,0.440217391,0.582608696,0.001768551,0.002568243,0.003860054
Apple_Granny_Smith,0.160130719,0.16875,0.172995781,0.019607843,0.431034483,0.554153757,0.001860823,0.002614379,0.00390619
Apple_Granny_Smith,0.143678161,0.166666667,0.172839506,0.007843137,0.403314917,0.520833333,0.001999231,0.002752787,0.003921569
Apple_Granny_Smith,0.133333333,0.166666667,0.171232877,0.007843137,0.392857143,0.512987013,0.00201461,0.002783545,0.003921569
Apple_Granny_Smith,0.122222222,0.166666667,0.171111111,0.007843137,0.387755102,0.505302761,0.001999231,0.002798923,0.003921569
Apple_Granny_Smith,0.125,0.166666667,0.171111111,0.007843137,0.388888889,0.509933775,0.001999231,0.002814302,0.003921569
Apple_Granny_Smith,0.122222222,0.166666667,0.171232877,0.007843137,0.382601698,0.510989457,0.002010765,0.00284506,0.003921569
Apple_Granny_Smith,0.111111111,0.166666667,0.171111111,0.003921569,0.380487805,0.521428571,0.001953095,0.00284506,0.003921569
Apple_Granny_Smith,0.111111111,0.166666667,0.171232877,0.003921569,0.370558376,0.525179856,0.001860823,0.00284506,0.003921569
Apricot,0.04248366,0.070621469,0.080110497,0.011764706,0.834170854,0.904347826,0.002445213,0.002968089,0.003921569
Apricot,0.04057971,0.057471264,0.068965517,0.019607843,0.851282051,0.913978495,0.002429835,0.002937332,0.00390619
Apricot,0.042162904,0.069047619,0.079234973,0.011764706,0.823170732,0.9,0.002429835,0.002937332,0.003921569
Apricot,0.04248366,0.068527172,0.079234973,0.011764706,0.826589595,0.902333894,0.002429835,0.002921953,0.003921569
Apricot,0.040305011,0.066901408,0.078252033,0.011764706,0.817567568,0.899408284,0.002460592,0.002937332,0.003921569
Apricot,0.04,0.060240964,0.074810606,0.019821664,0.845115856,0.906976744,0.002291426,0.00295271,0.00390619
Apricot,0.039583333,0.066901408,0.078212291,0.011764706,0.814070352,0.896551724,0.002460592,0.002921953,0.003921569
Apricot,0.043572985,0.067741935,0.078212291,0.011764706,0.815789474,0.896551724,0.002460592,0.002921953,0.003921569
Apricot,0.043859649,0.066433566,0.077380952,0.011811024,0.821782178,0.896922837,0.002445213,0.002891196,0.003921569
Apricot,0.045454545,0.066666667,0.07745098,0.011811024,0.821989529,0.897058824,0.002445213,0.002891196,0.003921569
Apricot,0.042222222,0.065217391,0.076071757,0.015686275,0.825842697,0.895953757,0.002460592,0.002891196,0.003921569
Apricot,0.042955326,0.065686275,0.075936884,0.015686275,0.826666667,0.896373057,0.002460592,0.002891196,0.003921569
Apricot,0.041666667,0.063829787,0.074810606,0.015686275,0.833333333,0.898103916,0.002445213,0.002891196,0.00390619
Apricot,0.041666667,0.063885544,0.07442348,0.015686275,0.834254144,0.896747896,0.002429835,0.002891196,0.003921569
Apricot,0.039461894,0.063492063,0.073754789,0.015686275,0.835227273,0.900990099,0.002429835,0.002906574,0.00390619
Apricot,0.038647343,0.063291139,0.073464912,0.015686275,0.83919598,0.903061224,0.002445213,0.002921953,0.00390619
Apricot,0.04,0.064692982,0.073643411,0.019607843,0.837438424,0.904522613,0.002460592,0.002937332,0.00390619
Apricot,0.039426523,0.064367816,0.073333333,0.019607843,0.842105263,0.9051951,0.002460592,0.002937332,0.00390619
Apricot,0.039583333,0.06547619,0.073412698,0.019607843,0.843243243,0.905109489,0.002475971,0.002937332,0.00390619
Apricot,0.04,0.065275362,0.07254902,0.019607843,0.846153846,0.905759162,0.002491349,0.002937332,0.00390619
Apricot,0.037037037,0.06547619,0.072254335,0.019607843,0.853080569,0.911290323,0.002506728,0.002968089,0.00390619
Apricot,0.037037037,0.066017316,0.072254335,0.019607843,0.854271357,0.911764706,0.002491349,0.002968089,0.00390619
Apricot,0.042046258,0.066017316,0.072625698,0.023529412,0.860696517,0.914285714,0.002475971,0.002968089,0.00390619
Apricot,0.042253521,0.06547619,0.073033708,0.023529412,0.861244019,0.916666667,0.002475971,0.002968089,0.00390619
Apricot,0.042071197,0.064102564,0.072625698,0.019685039,0.864451707,0.918367347,0.002460592,0.002998847,0.00390619
Apricot,0.043356757,0.064327485,0.073412698,0.019685039,0.863636364,0.918367347,0.002460592,0.002998847,0.00390619
Apricot,0.042253521,0.064102564,0.073231223,0.019607843,0.862559242,0.917127072,0.002429835,0.002998847,0.00390619
Apricot,0.043859649,0.064738292,0.073643411,0.019685039,0.862559242,0.920454545,0.002429835,0.002998847,0.00390619
Apricot,0.044444444,0.065018315,0.073717949,0.019920319,0.861904762,0.918271082,0.002399077,0.003014225,0.00390619
Apricot,0.041666667,0.065088757,0.073033708,0.015686275,0.848780488,0.916230366,0.002414456,0.003044983,0.003921569
Apricot,0.036666667,0.0639413,0.072289157,0.011764706,0.837359474,0.913793103,0.002475971,0.003014225,0.003921569
Apricot,0.036666667,0.063333333,0.072344322,0.011764706,0.835025773,0.91535409,0.002460592,0.002998847,0.003921569
Apricot,0.03968254,0.062236287,0.071969697,0.011764706,0.818404635,0.916666667,0.002491349,0.002968089,0.003921569
Apricot,0.04454023,0.060307018,0.069364162,0.011764706,0.8125,0.911392405,0.002491349,0.002906574,0.003921569
Apricot,0.044715447,0.059304703,0.067061144,0.015686275,0.830644462,0.906040268,0.002491349,0.002891196,0.003921569
Apricot,0.046070461,0.060041408,0.067269076,0.011940334,0.835897436,0.908275994,0.002475971,0.002891196,0.003921569
Apricot,0.046218487,0.058531746,0.066284556,0.011811024,0.84,0.903743316,0.002475971,0.002891196,0.003921569
Apricot,0.046666667,0.057823129,0.065913371,0.011811024,0.83908046,0.903409091,0.002475971,0.002906574,0.003921569
Apricot,0.036398467,0.063131313,0.078703704,0.019607843,0.835748792,0.904109589,0.002337562,0.003044983,0.00390619
Apricot,0.04587156,0.057228916,0.06547619,0.011857708,0.838541667,0.902061856,0.002491349,0.002906574,0.003921569
Apricot,0.045084791,0.056565657,0.064761905,0.015686275,0.843937035,0.902173913,0.002491349,0.002906574,0.00390619
Apricot,0.042597659,0.055888224,0.06372549,0.015686275,0.841269841,0.89893617,0.002506728,0.002906574,0.00390619
Apricot,0.043512877,0.056565657,0.064327485,0.015686275,0.837563452,0.897959184,0.002522107,0.002906574,0.00390619
Apricot,0.045698925,0.057471264,0.066077074,0.015748031,0.839378238,0.896969697,0.002522107,0.002906574,0.00390619
Apricot,0.044238683,0.057291667,0.065217391,0.015686275,0.840103093,0.899441341,0.002522107,0.002891196,0.003921569
Apricot,0.045679012,0.058185404,0.06547619,0.019607843,0.843243243,0.901234568,0.002537486,0.002891196,0.00390619
Apricot,0.044191919,0.057651992,0.064706787,0.019607843,0.843537415,0.900552486,0.002552864,0.002891196,0.00390619
Apricot,0.043859649,0.057803468,0.065333333,0.019607843,0.850515464,0.902173913,0.002533641,0.002875817,0.00390619
Apricot,0.043918919,0.058531746,0.065843621,0.019607843,0.851355311,0.904761905,0.002522107,0.002875817,0.00390619
Apricot,0.044217687,0.058064516,0.067269076,0.019920319,0.852216749,0.906049538,0.002475971,0.002860438,0.00390619
Apricot,0.027298851,0.046536797,0.063180828,0.011892998,0.819875776,0.911504425,0.002122261,0.002429835,0.003921569
Apricot,0.034482759,0.064189189,0.080168776,0.023529412,0.85496114,0.909090909,0.002214533,0.002860438,0.003890811
Apricot,0.03400535,0.06547619,0.08,0.023529412,0.850746269,0.912087912,0.002260669,0.002875817,0.003890811
Apricot,0.025362319,0.045924286,0.063095238,0.011811024,0.815588219,0.908163265,0.002122261,0.002445213,0.003921569
Apricot,0.034364261,0.066860465,0.080168776,0.047619048,0.847457627,0.910614525,0.002276048,0.002860438,0.003721646
Apricot,0.026246719,0.042087542,0.063333333,0.023529412,0.839285714,0.920289855,0.002076125,0.002429835,0.003890811
Apricot,0.03679707,0.068811824,0.080536913,0.045825361,0.84,0.910614525,0.002306805,0.002875817,0.003798539
Apricot,0.044117647,0.070967742,0.080808081,0.247212266,0.845360825,0.914893617,0.002306805,0.002829681,0.003121876
Apricot,0.043010753,0.070230608,0.080077538,0.125572969,0.845215624,0.914634146,0.002337562,0.002829681,0.003183391
Apricot,0.04,0.068783069,0.079317269,0.023529412,0.839043507,0.911962264,0.00236832,0.002852749,0.00390619
Apricot,0.04,0.068322981,0.079506611,0.023529412,0.842639594,0.914074482,0.002352941,0.002829681,0.003890811
Apricot,0.038057743,0.067510549,0.078895464,0.015686275,0.836734694,0.913349477,0.00236832,0.00284506,0.00390619
Apricot,0.035714286,0.066447867,0.078252033,0.011764706,0.828125,0.913474532,0.00236832,0.002798923,0.003921569
Apricot,0.035714286,0.064257028,0.076923077,0.011764706,0.826086957,0.919753086,0.002322184,0.002737409,0.003921569
Apricot,0.035087719,0.063095238,0.076131687,0.011764706,0.834254144,0.92173913,0.002306805,0.00272203,0.003921569
Apricot,0.034313725,0.062656642,0.075055188,0.011764706,0.835227273,0.920379123,0.002306805,0.002706651,0.003921569
Apricot,0.033730159,0.058888889,0.073737374,0.011764706,0.850660491,0.921348315,0.002183775,0.002706651,0.003921569
Apricot,0.034391534,0.057451848,0.072916667,0.011857708,0.860612305,0.922008842,0.002122261,0.002675894,0.003921569
Apricot,0.035245125,0.05721393,0.072916667,0.015686275,0.862824162,0.924855491,0.00201461,0.002645136,0.00390619
Apricot,0.037216828,0.058064516,0.073045267,0.031372549,0.87027027,0.926470588,0.001968474,0.002629758,0.003875433
Apricot,0.036630037,0.057795699,0.072289157,0.057437652,0.871657754,0.924731183,0.001953095,0.002614379,0.003590927
Apricot,0.036723164,0.058064516,0.072072072,0.146829932,0.873417722,0.926251079,0.001906959,0.002583622,0.002983468
Apricot,0.028846154,0.045454545,0.063829787,0.050908105,0.84180791,0.925925926,0.002045367,0.002445213,0.003767782
Apricot,0.035168196,0.056530214,0.072289157,0.414883026,0.875690945,0.926829268,0.001983852,0.002522107,0.002891196
Apricot,0.034883721,0.055555556,0.072289157,0.347083333,0.875,0.925925926,0.001999231,0.002522107,0.002891196
Apricot,0.035087719,0.055147059,0.071574642,0.28028857,0.876344086,0.927777778,0.00201461,0.002537486,0.002891196
Apricot,0.028985507,0.046994206,0.064189189,0.104050926,0.842492719,0.92481203,0.00201461,0.002445213,0.003014225
Apricot,0.034869258,0.057077626,0.072104019,0.174597142,0.866666667,0.926491359,0.002076125,0.002537486,0.00295271
Apricot,0.035087719,0.058614374,0.072289157,0.17046695,0.861928792,0.928176796,0.002091503,0.002537486,0.002983468
Apricot,0.034391534,0.060077519,0.072222222,0.409359341,0.865568808,0.924855491,0.002076125,0.002552864,0.002937332
Apricot,0.037414966,0.0625,0.073045267,0.602373558,0.877192982,0.924855491,0.002060746,0.002583622,0.002921953
Apricot,0.036299567,0.063131313,0.073643411,0.225526008,0.861350004,0.919719294,0.002106882,0.002675894,0.003014225
Apricot,0.036027027,0.066666667,0.073737374,0.019607843,0.851946334,0.912614149,0.002322184,0.002768166,0.00390619
Apricot,0.039376915,0.067741935,0.073737374,0.015748031,0.855421687,0.914772727,0.002383699,0.002783545,0.00390619
Apricot,0.041253654,0.067114094,0.073353175,0.015686275,0.858790296,0.919786096,0.002445213,0.002783545,0.00390619
Apricot,0.041666667,0.067114094,0.073412698,0.015686275,0.857142857,0.920454545,0.002460592,0.002798923,0.003921569
Apricot,0.04454023,0.066252188,0.072186837,0.019607843,0.873779042,0.928176796,0.002414456,0.002737409,0.00390619
Apricot,0.043919458,0.06547619,0.072186837,0.015686275,0.87572293,0.931428571,0.002383699,0.002737409,0.003921569
Apricot,0.041666667,0.063095238,0.070987654,0.015686275,0.880434783,0.932053818,0.002337562,0.002706651,0.00390619
Apricot,0.039115646,0.062043796,0.070230608,0.011811024,0.877246798,0.932515337,0.002322184,0.002691273,0.003921569
Apricot,0.040305011,0.061771562,0.069529652,0.015686275,0.881219059,0.93452381,0.002291426,0.002660515,0.003921569
Apricot,0.041666667,0.061032864,0.069529652,0.015686275,0.881081081,0.934911243,0.002276048,0.002660515,0.003921569
Apricot,0.039393939,0.05952381,0.068322981,0.019607843,0.882352941,0.935682957,0.00224529,0.002614379,0.00390619
Apricot,0.031481481,0.055555556,0.064755839,0.011764706,0.859462781,0.932926829,0.002229912,0.002568243,0.003921569
Apricot,0.029411765,0.052816901,0.063131313,0.011764706,0.857142857,0.933333333,0.002183775,0.002522107,0.003921569
Apricot,0.029100529,0.051679587,0.063063063,0.011764706,0.849315068,0.929430618,0.002168397,0.002506728,0.003921569
Apricot,0.029565126,0.051679587,0.063373016,0.011764706,0.848566749,0.931677019,0.002153018,0.002491349,0.003921569
Apricot,0.030054645,0.050542041,0.066433566,0.401553874,0.842105263,0.925925926,0.001968474,0.002445213,0.002768166
Apricot,0.027777778,0.049019608,0.063829787,0.011764706,0.836363636,0.926380368,0.002137639,0.002475971,0.003921569
Apricot,0.027777778,0.048245614,0.0639413,0.011764706,0.841059603,0.925925926,0.002122261,0.002445213,0.003921569
Avocado,0,0.175675676,0.194444444,0,0.16411007,0.625,0.000722799,0.001599385,0.003921569
Avocado,0,0.175675676,0.189393939,0,0.174801587,0.643835616,0.000938101,0.001830065,0.003921569
Avocado,0,0.175925926,0.194444444,0,0.207618933,0.615384615,0.00070742,0.00141484,0.003921569
Avocado,0,0.180555556,0.196078431,0,0.239583333,0.621771772,0.000692042,0.001353326,0.003921569
Avocado,0,0.180021368,0.195652174,0,0.215168943,0.613636364,0.000645905,0.001322568,0.003921569
Avocado,0,0.180555556,0.196969697,0,0.224744898,0.631578947,0.000645905,0.001322568,0.003921569
Avocado,0,0.181818182,0.196078431,0,0.219090909,0.613636364,0.000630527,0.001322568,0.003921569
Avocado,0,0.180555556,0.196078431,0,0.228692494,0.622641509,0.000645905,0.001353326,0.003921569
Avocado,0,0.180555556,0.196969697,0,0.212542088,0.609756098,0.000630527,0.001322568,0.003921569
Avocado,0,0.182795699,0.2,0,0.229448198,0.604166667,0.000630527,0.001337947,0.003921569
Avocado,0,0.182539683,0.196969697,0,0.221688034,0.595744681,0.000630527,0.001322568,0.003921569
Avocado,0,0.172043011,0.188405797,0,0.188888889,0.625,0.000907343,0.001599385,0.003921569
Avocado,0,0.183908046,0.2,0,0.221500722,0.6,0.000630527,0.001337947,0.003921569
Avocado,0,0.182539683,0.2,0,0.222222222,0.6,0.000630527,0.001291811,0.003921569
Avocado,0,0.181818182,0.2,0,0.2,0.595364742,0.000630527,0.001261053,0.003921569
Avocado,0,0.181818182,0.202380952,0,0.198484848,0.6,0.000615148,0.001230296,0.003921569
Avocado,0,0.182539683,0.202380952,0,0.195458404,0.586394303,0.000615148,0.001214917,0.003921569
Avocado,0,0.1875,0.202898551,0,0.174258109,0.594594595,0.000615148,0.001230296,0.003921569
Avocado,0,0.180555556,0.2,0,0.15855573,0.583333333,0.000599769,0.001214917,0.003921569
Avocado,0,0.19047619,0.204545455,0,0.068901036,0.571428571,0.000599769,0.001268743,0.003921569
Avocado,0,0.178571429,0.202898551,0,0.05,0.578947368,0.000584391,0.001491734,0.003921569
Avocado,0,0.175213675,0.189393939,0,0.211864407,0.630136986,0.000907343,0.001553249,0.003921569
Avocado,0,0.166666667,0.204301075,0,0.047951505,0.575,0.000599769,0.002083814,0.003921569
Avocado,0,0.1875,0.205882353,0,0.043137255,0.569230769,0.000615148,0.002260669,0.003921569
Avocado,0,0.185714286,0.205128205,0,0.051836095,0.566666667,0.000615148,0.002329873,0.003921569
Avocado,0,0.182539683,0.205128205,0,0.038908747,0.567567568,0.000630527,0.002352941,0.003921569
Avocado,0,0.183908046,0.202898551,0,0.039139093,0.5625,0.000645905,0.002445213,0.003921569
Avocado,0,0.175,0.189393939,0,0.224744898,0.634263602,0.000907343,0.001507113,0.003921569
Avocado,0,0.185714286,0.208333333,0,0.040508666,0.564102564,0.000676663,0.00236832,0.003921569
Avocado,0,0.180555556,0.204301075,0,0.03620206,0.559642857,0.000676663,0.002414456,0.003921569
Avocado,0,0.175213675,0.205882353,0,0.025696049,0.556962025,0.000722799,0.002668205,0.003921569
Avocado,0,0.175213675,0.192307692,0,0.231238274,0.638888889,0.000907343,0.001476355,0.003921569
Avocado,0,0.177083333,0.204301075,0,0.019762846,0.550561798,0.000845829,0.003068051,0.003921569
Avocado,0,0.173469388,0.2,0,0.019920319,0.555555556,0.000845829,0.00319877,0.003921569
Avocado,0,0.175,0.189393939,0,0.244592729,0.637681159,0.000891965,0.001460977,0.003921569
Avocado,0,0.173758865,0.196969697,0,0.022058824,0.547619048,0.000845829,0.003091119,0.003921569
Avocado,0,0.173758865,0.194444444,0,0.023622047,0.571428571,0.000938101,0.002891196,0.003921569
Avocado,0,0.171568627,0.193333333,0,0.020107275,0.566666667,0.000953479,0.002914264,0.003921569
Avocado,0,0.173758865,0.189393939,0,0.252674248,0.640625,0.000876586,0.001437908,0.003921569
Avocado,0,0.173758865,0.192307692,0,0.265822785,0.653846154,0.00083045,0.001453287,0.003921569
Avocado,0,0.175213675,0.189393939,0,0.180941156,0.641025641,0.000938101,0.001845444,0.003921569
Avocado,0,0.173758865,0.192982456,0,0.257938508,0.646153846,0.000784314,0.001445598,0.003921569
Avocado,0,0.173333333,0.192307692,0,0.25,0.652848639,0.000768935,0.001460977,0.003921569
Avocado,0,0.175,0.192982456,0,0.229508197,0.656716418,0.000768935,0.001476355,0.003921569
Avocado,0,0.171875,0.192307692,0,0.186666667,0.646341463,0.000768935,0.001614764,0.003921569
Avocado,0,0.172043011,0.192708333,0,0.17484051,0.65,0.000768935,0.001630142,0.003921569
Avocado,0,0.170634921,0.192307692,0,0.145376845,0.642857143,0.000753556,0.001668589,0.003921569
Avocado,0,0.172043011,0.192982456,0,0.138613861,0.632653061,0.000753556,0.001737793,0.003921569
Avocado,0,0.175925926,0.188405797,0,0.237928738,0.617647059,0.000965013,0.001876201,0.003921569
Avocado,0,0.177777778,0.189542484,0,0.285714286,0.629181601,0.000953479,0.001799308,0.003921569
Avocado,0,0.177083333,0.189542484,0,0.243843844,0.626666667,0.000953479,0.00189158,0.003921569
Avocado,0,0.177777778,0.19047619,0,0.242424242,0.631578947,0.000861207,0.001676278,0.003921569
Avocado,0.166666667,0.183908046,0.194444444,0.076923077,0.527625153,0.681818182,0.000369089,0.00083045,0.001599385
Avocado,0,0.177777778,0.19047619,0,0.326786895,0.65,0.000815071,0.001445598,0.003921569
Avocado,0,0.18,0.192708333,0,0.36451049,0.658227848,0.000784314,0.001353326,0.003921569
Avocado,0,0.182539683,0.194444444,0,0.376717485,0.666666667,0.000722799,0.001261053,0.003921569
Avocado,0,0.179738562,0.193181818,0,0.347222222,0.671428571,0.000722799,0.001261053,0.003921569
Avocado,0,0.181818182,0.194444444,0,0.4375,0.6875,0.000645905,0.001107266,0.003921569
